Id,Product_Id,Title,Product_Title,Handle,Product_Description,Publish_Data,Created_Data,Vendor,Product_Type,Product_Price,Shipping,Sku,Product_Position,Image
6964059897926,6964059897926,Déjà Blue,Default Title,deja-blue,"<meta charset=""UTF-8"">
<p><strong>The Déjà Blue programme is currently closed until later in the year.</strong></p>
<p><em>Sign up to our <a href=""https://hiutdenim.co.uk/#newsletter-block"">newsletter</a> to be the first to know when we reopen.</em></p>
<p> </p>
<p>We’re closing the loop. Our jeans are made to last.</p>
<p>The Déjà Blue programme means there is now a way to return them to us.<br></p>
<p>And we will give you a £50 voucher off a new pair.</p>
<p>It happens. Time after time.<br></p>
<p>You buy a pair of jeans.</p>
<p>Then. One day, they end up on the shelf.</p>
<p>No big fall out. Just a subtle drift apart.</p>
<p>They might not fit. Too small. Too big.</p>
<p>The cut is not you anymore.</p>
<p>Simply add the Deja Blue to your cart. Checkout for free, and send us your Hiut jeans back.<br></p>
<p>Once we’ve received the Hiut jeans, we’ll email you your credit.</p>
<p>*Please note: One £50 voucher per transaction. Voucher is valid for 6 months after issue date.</p>",2022-07-15T12:03:39+01:00,2022-07-15T12:03:38+01:00,Hiut Denim Co.,,0.00,False,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/deja-cut.webp?v=1658335230
6955032412230,6955032412230,The V-Fit - Organic - Tapered Fit,42 / 34,the-v-fit-organic-tapered-fit,"<strong>Fit</strong>
<ul style=""text-align: left;"" data-mce-style=""text-align: left;"">
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">
<span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">A relaxed tapered cut. </span><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">We took our classic regular fitting jean, tapered the leg and added a little extra room in the hips to get the iconic athletic shape. It's perfect for those with a bigger thigh, but prefer a narrower hem.</span>
</li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Mid rise</span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Tapered leg</span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Authentic 5 pocket jean</span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Button fly        </span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Hiut Denim branded leather patch, vegan option available on request</span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Fastened with copper rivets on pockets      </span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">
<span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Super tough ecru twill pocket lining</span><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">                                 </span>
</li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Signature owl rivet on left back pocket</span></li>
</ul>
<p><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Made in Wales</span></p>",2022-07-08T10:15:34+01:00,2022-07-04T17:15:28+01:00,Hiut Denim,Denim,179.17,True,,45,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-OrganicVfit-04.jpg?v=1668596180
6938110361670,6938110361670,The Artist Series - Linda Linko #5,1,the-artist-series-linda-linko-5,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:54:08+01:00,2022-06-15T15:55:16+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_dd91a46b-4b1b-4ac0-9838-880dd1786cf5.jpg?v=1655374462
6938109804614,6938109804614,The Artist Series - Linda Linko #4,1,the-artist-series-linda-linko-4,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:53:50+01:00,2022-06-15T15:53:37+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_8822ea43-e874-4c73-b66f-47f5025afecf.jpg?v=1655304897
6938112098374,6938112098374,The Artist Series - Linda Linko #8,1,the-artist-series-linda-linko-8,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:53:42+01:00,2022-06-15T15:58:34+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_132d661b-e92f-4db9-b00e-28ef7d029919.jpg?v=1655305171
6938117111878,6938117111878,The Artist Series - Linda Linko #18,1,the-artist-series-linda-linko-18,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:52:07+01:00,2022-06-15T16:09:50+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_2c5f5293-e189-4bb0-8ce2-a8149b1599cd.jpg?v=1655305845
6938117472326,6938117472326,The Artist Series - Linda Linko #19,1,the-artist-series-linda-linko-19,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:52:01+01:00,2022-06-15T16:10:55+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_d7ef6884-d3fd-4238-be05-b151811ca9bc.jpg?v=1655305910
6938115801158,6938115801158,The Artist Series - Linda Linko #15,1,the-artist-series-linda-linko-15,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:51:43+01:00,2022-06-15T16:06:39+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_0fdf5e22-9d2e-49bf-9b85-82b6deccd81b.jpg?v=1655305650
6938114097222,6938114097222,The Artist Series - Linda Linko #12,1,the-artist-series-linda-linko-12,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:51:16+01:00,2022-06-15T16:03:12+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_16b3a6f2-5963-438d-bc74-234a36c8eeb9.jpg?v=1655305441
6938112917574,6938112917574,The Artist Series - Linda Linko #10,1,the-artist-series-linda-linko-10,"<meta charset=""utf-8"">
<div>
<p class=""p1""><b>Each piece is uniquely painted. Every jean will be different.</b></p>
<p class=""p1"">Best be quick to buy your favourite artwork.</p>
<p class=""p1""><b>Which fit do they come in?</b></p>
<p class=""p1"">You have a choice of styles to choose from :</p>
<p class=""p1"">Men's Regular / Slim / SlimR / V Fit / Anderson fit. </p>
<p class=""p1"">Women's Eira / Edith / Betty / Rosie fit.</p>
<div><span>Please leave a comment when you purchase with the style and size you'd like.</span></div>
<div>
<span></span><br>
</div>
<div>
<em><span>Or if you'r</span></em><em><span>e stuck, email us at hi@hiutdenim.co.uk</span></em>
</div>
<div><em><span></span></em></div>
</div>
<ul>
<li>100% GOTS Organic Cotton.</li>
<li>12 oz. </li>
<li>Ecru cotton from Candiani Denim Mill.</li>
<li>Hand painted by Linda Linko</li>
<li>Signature Hiut red owl rivet.</li>
</ul>
<br>",2022-06-16T10:51:00+01:00,2022-06-15T16:00:53+01:00,Hiut Denim,Denim,291.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHREARTISTSERIES_LINDALINKO_WASHED_HIGHRE-21_7145c0bf-3de6-4030-9aa6-0ee1aeff4917.jpg?v=1655305318
6926511112262,6926511112262,The Work - Regular Fit - Ecru,42 / 34,work-regular-fit-ecru,"<div style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Fit</span></strong></div>
<ul style=""text-align: left;"">
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">True classic cut</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Low - Mid rise</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Regular, straight leg</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Authentic 5 pocket jean</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Button fly</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Hiut Denim branded leather patch</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fastened with copper rivets on pockets</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Super tough ecru twill pocket lining</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Signature red owl rivet on left back pocket</span></li>
</ul>
<p style=""text-align: left;"">Made in Wales. </p>",2022-06-01T14:09:26+01:00,2022-05-31T14:30:45+01:00,Hiut Denim,Denim,187.50,True,,45,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-EcruRegular-15.jpg?v=1654088806
6902816800838,6902816800838,Makers + Mavericks Off-Grid 2023,Default Title,makers-mavericks-off-grid-2023,"<meta charset=""utf-8"">
<div>The theme this year will be ' This works.'</div>
<div><br></div>
<div>We want you to leave Makers+ Mavericks with new skills, new insights, new capabilities.</div>
<div><br></div>
<div>We have no doubt the economy will be tough in 2023, but some people will thrive in any economy.</div>
<div><br></div>
<div><b>Let's hear from them about:</b></div>
<div>1. How to grow your business on LinkedIn?</div>
<div>2. What is the unlikely magic of a founder brand?</div>
<div>3. Why a landing page is more important than your website?</div>
<div>4. How to find your voice even if you are an introvert?</div>
<div>5. How to NOT burn out?</div>
<div>6. Write your way to growth without going to overwhelm?</div>
<div><br></div>
<div>If you are a founder, company of one, leader of an agency, freelancer, this will prove to be an important day for you. There will be gold here for you.</div>
<div><br></div>
<div>This M+M will have more focus on workshops, so you will leave knowing the secret sauce on how to do something that will grow your business, even in a tough economy. Super practical.</div>
<div><br></div>
<div>6 workshops.</div>
<div>2 Keynotes.</div>
<div>Plus a dinner with your fellow founders etc.</div>
<div><br></div>
<div><b>Where?</b></div>
<div>Cardigan. West Wales. On our Farm. Where we hold The DO Lectures.</div>
<div><br></div>
<div><b>When?</b></div>
<div>April 29th 2023. It's a Saturday. You could make a weekend of it. The weather here will still be beautiful (touch wood) but there will be fewer people around, so you will have the beaches to yourselves to explore.</div>
<div><br></div>
<div>Start : 10am.</div>
<div>Finish : 10 pm-ish.</div>
<div><br></div>
<div><b>Why?</b></div>
<div>We are all part of an incredible creative community. That itself is something to celebrate.</div>
<div>I think we all appreciate that just a little bit more now. This is a rare time when we can all:</div>
<div><br></div>
<div>Learn from each other.</div>
<div>Inspire each other.</div>
<div>Support each other.</div>
<div><br></div>
<div>That sounds like a pretty good reason to us.</div>
<div><br></div>
<div><b>Factory visit.</b></div>
<div>If you are still around on the Sunday, we will give you a tour of the factory. (We will put on a little something for breakfast, too.)</div>
<div><br></div>
<div><b>What does it include?</b></div>
<div>This covers all food including lunch and an evening supper. As part of the day, there will be talks and workshops.</div>
<div>There is no accommodation included. But, you are welcome to camp in our fields. There are great showers etc.</div>
<div>We can also help you find great local accommodation.</div>
<div>The sea is still cold. But should be warmer by April.</div>
<div><br></div>
<div><b>Speaker list.</b></div>
<div>When we announce the speaker list if it’s not for you, no sweat. You will be given 48 hours to let us know and we will give you a full refund.</div>
<div><br></div>
<div>We hope to see you there.</div>",2022-05-04T16:42:51+01:00,2022-05-04T11:52:08+01:00,Hiut Denim,Other,333.33,False,30,1,https://cdn.shopify.com/s/files/1/0065/4242/products/M_M_2022_3.jpg?v=1651667320
6830694236230,6830694236230,The Daisy - Balloon Jean,UK18-36 / 32,the-balloon-jean,"<strong>Fit.</strong><br> <strong><span style=""text-decoration: underline;""></span></strong>
<ul style=""text-align: left;"" data-mce-fragment=""1"">
<li>Relaxed but smart fit</li>
<li>Mid-rise</li>
<li>Tapered leg</li>
<li>Ankle length (30"" inside leg will finish at 28"")</li>
<li>Front pleats</li>
<li>Darts at hem and back</li>
<li>Front slanted pockets</li>
<li>Large back pockets</li>
<li>Zip fly</li>
<li>Navy thread</li>
<li>Red rivet </li>
</ul>
Made in Wales.",2022-03-29T10:24:26+01:00,2022-02-16T12:12:56+00:00,Hiut Denim,Denim,130.00,True,,21,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-TheBalloon-11.jpg?v=1655369957
6761815441478,6761815441478,Barnes & Moore Leather Belt,40,barnes-moore-leather-belt,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p class=""drawertoggler active first"">Do justice to your denim with Barnes and Moore signature heavyweight of a belt. Featuring a custom hand built, buckle weighing in at a hefty 100g and made to stand the test of time. The Garrison belt is 38mm wide, suitable for the belt loops of most denim.<br></p>
<p class=""drawertoggler active first""><span data-mce-fragment=""1""><meta charset=""utf-8"">Each belt comes with a Barnes &amp; Moore gift box, made from recycled, sustainable materials and complimentary 5ml bottle of pure neatsfoot oil, used to condition the leather</span></p>
<meta charset=""utf-8""><meta charset=""utf-8"">",2021-12-09T12:26:29+00:00,2021-12-09T11:41:47+00:00,Hiut Denim,Clothing,82.50,True,,8,https://cdn.shopify.com/s/files/1/0065/4242/products/barnes-moore-garrison-belt-deep-honey-nickel-6.jpg?v=1639052728
6730775593030,6730775593030,Leuchtturm 1917 Do One Thing Well Bullet Journal,Default Title,leuchtturm-1917-do-one-thing-well-bullet-journal,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p class=""drawertoggler active first""><span style=""color: #2d2d2e;"">Embossed with the Hiut motto, this classic bullet journal is perfect for middle-of-the-night 'aha' moments or fleshing out your next creative idea. Dotted pages.</span></p>
<p><span>A5 - 145 x 210 mm.<br>High-quality paper (80 g/sqm).</span></p>
<p class=""drawertoggler active first""><span data-mce-fragment=""1""><br></span></p>
<meta charset=""utf-8""><meta charset=""utf-8"">",2021-11-17T11:09:25+00:00,2021-11-12T10:47:45+00:00,Hiut Denim,Other,19.16,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/IMG_0362.jpg?v=1669392114
4638144397382,4638144397382,Do One Thing Well Poster - Walden Arts,Default Title,do-one-thing-well-poster,"<p><span>We have one mantra: Do One Thing Well. </span></p>
<p><span>That idea is the life-blood of the business. </span></p>
<p><span>We make jeans. Some of the best in the world.</span></p>
<p><span>And that it is. It's enough. </span></p>
<p><span>We have one mantra and many passions. </span></p>
<p><span>One of those passions is print.</span></p>
<p><span>Because you can't beat the power of print.</span></p>
<p>Order a copy now. Only 50 available. </p>
<p><em>Dimensions: <meta charset=""utf-8""> <i data-mce-fragment=""1"" data-stringify-type=""italic"">A2 (420mm x 594mm).</i></em></p>
<p>Screen printed in Cardigan by Walden Arts.<br><br>Art by Marion Deuchars.</p>
<meta charset=""utf-8"">
<p> </p>",2021-09-29T15:31:39+01:00,2020-07-23T14:33:52+01:00,Hiut,Other,41.67,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/WIP_Site_2.jpg?v=1633973660
6689945681990,6689945681990,The Edith - Wide Leg Crop - Indigo,UK10-29 / 34,the-edith-indigo-wide-leg-crop,"<p class=""p1""> <strong><span style=""text-decoration: underline;"">Fit</span></strong></p>
<ul style=""text-align: left;"">
<li>Wide straight leg.</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">High rise - flattering fit designed to minimise gaping at back.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Cropped length.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Authentic five pocket jean.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Zip fly.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Hiut Denim branded leather patch.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fastened with copper rivets on pockets.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Signature red owl rivet on left back pocket. </span></li>
</ul>
<ul style=""text-align: left;""></ul>
<p style=""text-align: left;""><span style=""font-weight: 400;"">Made in Wales.</span></p>",2021-09-29T12:22:49+01:00,2021-09-27T11:08:31+01:00,Hiut Denim,Denim,179.17,True,,40,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-TheEdith-14.jpg?v=1655372158
6603582505030,6603582505030,The Coda - Slim Leg,UK10 28 / 27,the-coda-slim-leg,"<span style=""text-decoration: underline;""><strong>Fit</strong></span><br data-mce-fragment=""1"">
<ul style=""text-align: left;"" data-mce-fragment=""1"">
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Classic cut.</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Mid rise.</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Slim leg (slim but not skinny).</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Authentic 5 pocket jean.</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Button fly.</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Hiut Denim branded leather patch. </span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Fastened with copper rivets on pockets.</span></li>
<li style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Signature red owl rivet on left back pocket.</span></li>
</ul>
<p style=""text-align: left;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Made in Wales.</span></p>",2021-05-27T10:15:25+01:00,2021-05-14T15:43:52+01:00,Hiut Denim,Denim,179.17,True,,40,https://cdn.shopify.com/s/files/1/0065/4242/products/6_ca180257-9197-49c9-936b-1296975712fd.jpg?v=1648552412
